dia,hora,intervalo,Simples,BD,BS,TD,TS,preco_pt,preco_es
01/01/2014,21:30,[21:15-21:30[,S,F,F,C,C,20.00,20.00
01/01/2014,21:45,[21:30-21:45[,S,F,F,C,C,20.00,20.00
01/01/2014,22:00,[21:45-22:00[,S,F,F,C,C,20.00,20.00
01/01/2014,22:15,[22:00-22:15[,S,V,F,V,C,8.60,8.60
01/01/2014,22:30,[22:15-22:30[,S,V,F,V,C,8.60,8.60
01/01/2014,22:45,[22:30-22:45[,S,V,F,V,C,8.60,8.60
01/01/2014,23:00,[22:45-23:00[,S,V,F,V,C,8.60,8.60
01/01/2014,23:15,[23:00-23:15[,S,V,F,V,C,5.13,5.13
01/01/2014,23:30,[23:15-23:30[,S,V,F,V,C,5.13,5.13
01/01/2014,23:45,[23:30-23:45[,S,V,F,V,C,5.13,5.13
01/01/2014,23:59,[23:45-00:00[,S,V,F,V,C,5.13,5.13
02/01/2014,00:15,[00:00-00:15[,S,V,V,V,V,0.00,0.00
02/01/2014,00:30,[00:15-00:30[,S,V,V,V,V,0.00,0.00
02/01/2014,00:45,[00:30-00:45[,S,V,V,V,V,0.00,0.00
02/01/2014,01:00,[00:45-01:00[,S,V,V,V,V,0.00,0.00
02/01/2014,01:15,[01:00-01:15[,S,V,V,V,V,0.00,0.00
02/01/2014,01:30,[01:15-01:30[,S,V,V,V,V,0.00,0.00
02/01/2014,01:45,[01:30-01:45[,S,V,V,V,V,0.00,0.00
02/01/2014,02:00,[01:45-02:00[,S,V,V,V,V,0.00,0.00
02/01/2014,02:15,[02:00-02:15[,S,V,V,V,V,0.00,0.00
02/01/2014,02:30,[02:15-02:30[,S,V,V,V,V,0.00,0.00
02/01/2014,02:45,[02:30-02:45[,S,V,V,V,V,0.00,0.00
02/01/2014,03:00,[02:45-03:00[,S,V,V,V,V,0.00,0.00
02/01/2014,03:15,[03:00-03:15[,S,V,V,V,V,0.00,0.00
02/01/2014,03:30,[03:15-03:30[,S,V,V,V,V,0.00,0.00
02/01/2014,03:45,[03:30-03:45[,S,V,V,V,V,0.00,0.00
02/01/2014,04:00,[03:45-04:00[,S,V,V,V,V,0.00,0.00
02/01/2014,04:15,[04:00-04:15[,S,V,V,V,V,0.00,0.00
02/01/2014,04:30,[04:15-04:30[,S,V,V,V,V,0.00,0.00
02/01/2014,04:45,[04:30-04:45[,S,V,V,V,V,0.00,0.00
02/01/2014,05:00,[04:45-05:00[,S,V,V,V,V,0.00,0.00
02/01/2014,05:15,[05:00-05:15[,S,V,V,V,V,0.00,0.00
02/01/2014,05:30,[05:15-05:30[,S,V,V,V,V,0.00,0.00
02/01/2014,05:45,[05:30-05:45[,S,V,V,V,V,0.00,0.00
02/01/2014,06:00,[05:45-06:00[,S,V,V,V,V,0.00,0.00
02/01/2014,06:15,[06:00-06:15[,S,V,V,V,V,18.90,18.90
02/01/2014,06:30,[06:15-06:30[,S,V,V,V,V,18.90,18.90
02/01/2014,06:45,[06:30-06:45[,S,V,V,V,V,18.90,18.90
02/01/2014,07:00,[06:45-07:00[,S,V,V,V,V,18.90,18.90
02/01/2014,07:15,[07:00-07:15[,S,V,F,V,C,27.20,27.20
02/01/2014,07:30,[07:15-07:30[,S,V,F,V,C,27.20,27.20
02/01/2014,07:45,[07:30-07:45[,S,V,F,V,C,27.20,27.20
02/01/2014,08:00,[07:45-08:00[,S,V,F,V,C,27.20,27.20
02/01/2014,08:15,[08:00-08:15[,S,F,F,C,C,36.00,36.00
02/01/2014,08:30,[08:15-08:30[,S,F,F,C,C,36.00,36.00
02/01/2014,08:45,[08:30-08:45[,S,F,F,C,C,36.00,36.00
02/01/2014,09:00,[08:45-09:00[,S,F,F,C,C,36.00,36.00
02/01/2014,09:15,[09:00-09:15[,S,F,F,P,C,40.13,40.13
02/01/2014,09:30,[09:15-09:30[,S,F,F,P,C,40.13,40.13
02/01/2014,09:45,[09:30-09:45[,S,F,F,P,P,40.13,40.13
02/01/2014,10:00,[09:45-10:00[,S,F,F,P,P,40.13,40.13
02/01/2014,10:15,[10:00-10:15[,S,F,F,P,P,39.56,40.88
02/01/2014,10:30,[10:15-10:30[,S,F,F,P,P,39.56,40.88
02/01/2014,10:45,[10:30-10:45[,S,F,F,C,P,39.56,40.88
02/01/2014,11:00,[10:45-11:00[,S,F,F,C,P,39.56,40.88
02/01/2014,11:15,[11:00-11:15[,S,F,F,C,P,39.56,41.65
02/01/2014,11:30,[11:15-11:30[,S,F,F,C,P,39.56,41.65
02/01/2014,11:45,[11:30-11:45[,S,F,F,C,P,39.56,41.65
02/01/2014,12:00,[11:45-12:00[,S,F,F,C,P,39.56,41.65
02/01/2014,12:15,[12:00-12:15[,S,F,F,C,C,38.19,39.18
02/01/2014,12:30,[12:15-12:30[,S,F,F,C,C,38.19,39.18
02/01/2014,12:45,[12:30-12:45[,S,F,F,C,C,38.19,39.18
02/01/2014,13:00,[12:45-13:00[,S,F,F,C,C,38.19,39.18
02/01/2014,13:15,[13:00-13:15[,S,F,F,C,C,35.20,35.20
02/01/2014,13:30,[13:15-13:30[,S,F,F,C,C,35.20,35.20
02/01/2014,13:45,[13:30-13:45[,S,F,F,C,C,35.20,35.20
02/01/2014,14:00,[13:45-14:00[,S,F,F,C,C,35.20,35.20
02/01/2014,14:15,[14:00-14:15[,S,F,F,C,C,34.87,34.87
02/01/2014,14:30,[14:15-14:30[,S,F,F,C,C,34.87,34.87
02/01/2014,14:45,[14:30-14:45[,S,F,F,C,C,34.87,34.87
02/01/2014,15:00,[14:45-15:00[,S,F,F,C,C,34.87,34.87
02/01/2014,15:15,[15:00-15:15[,S,F,F,C,C,30.00,30.00
02/01/2014,15:30,[15:15-15:30[,S,F,F,C,C,30.00,30.00
02/01/2014,15:45,[15:30-15:45[,S,F,F,C,C,30.00,30.00
02/01/2014,16:00,[15:45-16:00[,S,F,F,C,C,30.00,30.00
02/01/2014,16:15,[16:00-16:15[,S,F,F,C,C,37.12,37.12
02/01/2014,16:30,[16:15-16:30[,S,F,F,C,C,37.12,37.12
02/01/2014,16:45,[16:30-16:45[,S,F,F,C,C,37.12,37.12
02/01/2014,17:00,[16:45-17:00[,S,F,F,C,C,37.12,37.12
02/01/2014,17:15,[17:00-17:15[,S,F,F,C,C,40.10,41.39
02/01/2014,17:30,[17:15-17:30[,S,F,F,C,C,40.10,41.39
02/01/2014,17:45,[17:30-17:45[,S,F,F,C,C,40.10,41.39
02/01/2014,18:00,[17:45-18:00[,S,F,F,C,C,40.10,41.39
02/01/2014,18:15,[18:00-18:15[,S,F,F,P,C,40.88,40.88
02/01/2014,18:30,[18:15-18:30[,S,F,F,P,C,40.88,40.88
02/01/2014,18:45,[18:30-18:45[,S,F,F,P,P,40.88,40.88
02/01/2014,19:00,[18:45-19:00[,S,F,F,P,P,40.88,40.88
02/01/2014,19:15,[19:00-19:15[,S,F,F,P,P,40.88,40.88
02/01/2014,19:30,[19:15-19:30[,S,F,F,P,P,40.88,40.88
02/01/2014,19:45,[19:30-19:45[,S,F,F,P,P,40.88,40.88
02/01/2014,20:00,[19:45-20:00[,S,F,F,P,P,40.88,40.88
02/01/2014,20:15,[20:00-20:15[,S,F,F,P,P,37.12,37.12
02/01/2014,20:30,[20:15-20:30[,S,F,F,P,P,37.12,37.12
02/01/2014,20:45,[20:30-20:45[,S,F,F,C,P,37.12,37.12
02/01/2014,21:00,[20:45-21:00[,S,F,F,C,P,37.12,37.12
02/01/2014,21:15,[21:00-21:15[,S,F,F,C,C,35.11,35.11
02/01/2014,21:30,[21:15-21:30[,S,F,F,C,C,35.11,35.11
02/01/2014,21:45,[21:30-21:45[,S,F,F,C,C,35.11,35.11
02/01/2014,22:00,[21:45-22:00[,S,F,F,C,C,35.11,35.11
02/01/2014,22:15,[22:00-22:15[,S,V,F,V,C,25.10,25.10
02/01/2014,22:30,[22:15-22:30[,S,V,F,V,C,25.10,25.10
02/01/2014,22:45,[22:30-22:45[,S,V,F,V,C,25.10,25.10
02/01/2014,23:00,[22:45-23:00[,S,V,F,V,C,25.10,25.10
02/01/2014,23:15,[23:00-23:15[,S,V,F,V,C,15.30,15.30
02/01/2014,23:30,[23:15-23:30[,S,V,F,V,C,15.30,15.30
02/01/2014,23:45,[23:30-23:45[,S,V,F,V,C,15.30,15.30
02/01/2014,23:59,[23:45-00:00[,S,V,F,V,C,15.30,15.30
03/01/2014,00:15,[00:00-00:15[,S,V,V,V,V,5.13,5.13
03/01/2014,00:30,[00:15-00:30[,S,V,V,V,V,5.13,5.13
03/01/2014,00:45,[00:30-00:45[,S,V,V,V,V,5.13,5.13
03/01/2014,01:00,[00:45-01:00[,S,V,V,V,V,5.13,5.13
03/01/2014,01:15,[01:00-01:15[,S,V,V,V,V,0.00,0.00
03/01/2014,01:30,[01:15-01:30[,S,V,V,V,V,0.00,0.00
03/01/2014,01:45,[01:30-01:45[,S,V,V,V,V,0.00,0.00
03/01/2014,02:00,[01:45-02:00[,S,V,V,V,V,0.00,0.00
03/01/2014,02:15,[02:00-02:15[,S,V,V,V,V,0.00,0.00
03/01/2014,02:30,[02:15-02:30[,S,V,V,V,V,0.00,0.00
03/01/2014,02:45,[02:30-02:45[,S,V,V,V,V,0.00,0.00
03/01/2014,03:00,[02:45-03:00[,S,V,V,V,V,0.00,0.00
03/01/2014,03:15,[03:00-03:15[,S,V,V,V,V,0.00,0.00
03/01/2014,03:30,[03:15-03:30[,S,V,V,V,V,0.00,0.00
03/01/2014,03:45,[03:30-03:45[,S,V,V,V,V,0.00,0.00
03/01/2014,04:00,[03:45-04:00[,S,V,V,V,V,0.00,0.00
03/01/2014,04:15,[04:00-04:15[,S,V,V,V,V,0.00,0.00
03/01/2014,04:30,[04:15-04:30[,S,V,V,V,V,0.00,0.00
03/01/2014,04:45,[04:30-04:45[,S,V,V,V,V,0.00,0.00
03/01/2014,05:00,[04:45-05:00[,S,V,V,V,V,0.00,0.00
03/01/2014,05:15,[05:00-05:15[,S,V,V,V,V,2.00,2.00
03/01/2014,05:30,[05:15-05:30[,S,V,V,V,V,2.00,2.00
03/01/2014,05:45,[05:30-05:45[,S,V,V,V,V,2.00,2.00
03/01/2014,06:00,[05:45-06:00[,S,V,V,V,V,2.00,2.00
03/01/2014,06:15,[06:00-06:15[,S,V,V,V,V,27.00,27.00
03/01/2014,06:30,[06:15-06:30[,S,V,V,V,V,27.00,27.00
03/01/2014,06:45,[06:30-06:45[,S,V,V,V,V,27.00,27.00
03/01/2014,07:00,[06:45-07:00[,S,V,V,V,V,27.00,27.00
03/01/2014,07:15,[07:00-07:15[,S,V,F,V,C,37.02,37.02
03/01/2014,07:30,[07:15-07:30[,S,V,F,V,C,37.02,37.02
03/01/2014,07:45,[07:30-07:45[,S,V,F,V,C,37.02,37.02
03/01/2014,08:00,[07:45-08:00[,S,V,F,V,C,37.02,37.02
03/01/2014,08:15,[08:00-08:15[,S,F,F,C,C,42.00,42.00
03/01/2014,08:30,[08:15-08:30[,S,F,F,C,C,42.00,42.00
03/01/2014,08:45,[08:30-08:45[,S,F,F,C,C,42.00,42.00
03/01/2014,09:00,[08:45-09:00[,S,F,F,C,C,42.00,42.00
03/01/2014,09:15,[09:00-09:15[,S,F,F,P,C,45.03,45.03
03/01/2014,09:30,[09:15-09:30[,S,F,F,P,C,45.03,45.03
03/01/2014,09:45,[09:30-09:45[,S,F,F,P,P,45.03,45.03
03/01/2014,10:00,[09:45-10:00[,S,F,F,P,P,45.03,45.03
03/01/2014,10:15,[10:00-10:15[,S,F,F,P,P,45.00,45.00
03/01/2014,10:30,[10:15-10:30[,S,F,F,P,P,45.00,45.00
03/01/2014,10:45,[10:30-10:45[,S,F,F,C,P,45.00,45.00
03/01/2014,11:00,[10:45-11:00[,S,F,F,C,P,45.00,45.00
03/01/2014,11:15,[11:00-11:15[,S,F,F,C,P,45.50,45.50
03/01/2014,11:30,[11:15-11:30[,S,F,F,C,P,45.50,45.50
03/01/2014,11:45,[11:30-11:45[,S,F,F,C,P,45.50,45.50
03/01/2014,12:00,[11:45-12:00[,S,F,F,C,P,45.50,45.50
03/01/2014,12:15,[12:00-12:15[,S,F,F,C,C,42.40,42.40
03/01/2014,12:30,[12:15-12:30[,S,F,F,C,C,42.40,42.40
03/01/2014,12:45,[12:30-12:45[,S,F,F,C,C,42.40,42.40
03/01/2014,13:00,[12:45-13:00[,S,F,F,C,C,42.40,42.40
03/01/2014,13:15,[13:00-13:15[,S,F,F,C,C,37.25,37.25
03/01/2014,13:30,[13:15-13:30[,S,F,F,C,C,37.25,37.25
03/01/2014,13:45,[13:30-13:45[,S,F,F,C,C,37.25,37.25
03/01/2014,14:00,[13:45-14:00[,S,F,F,C,C,37.25,37.25
03/01/2014,14:15,[14:00-14:15[,S,F,F,C,C,37.02,37.02
03/01/2014,14:30,[14:15-14:30[,S,F,F,C,C,37.02,37.02
03/01/2014,14:45,[14:30-14:45[,S,F,F,C,C,37.02,37.02
03/01/2014,15:00,[14:45-15:00[,S,F,F,C,C,37.02,37.02
03/01/2014,15:15,[15:00-15:15[,S,F,F,C,C,42.34,42.34
03/01/2014,15:30,[15:15-15:30[,S,F,F,C,C,42.34,42.34
03/01/2014,15:45,[15:30-15:45[,S,F,F,C,C,42.34,42.34
03/01/2014,16:00,[15:45-16:00[,S,F,F,C,C,42.34,42.34
03/01/2014,16:15,[16:00-16:15[,S,F,F,C,C,50.42,50.42
03/01/2014,16:30,[16:15-16:30[,S,F,F,C,C,50.42,50.42
03/01/2014,16:45,[16:30-16:45[,S,F,F,C,C,50.42,50.42
03/01/2014,17:00,[16:45-17:00[,S,F,F,C,C,50.42,50.42
03/01/2014,17:15,[17:00-17:15[,S,F,F,C,C,92.10,92.10
03/01/2014,17:30,[17:15-17:30[,S,F,F,C,C,92.10,92.10
03/01/2014,17:45,[17:30-17:45[,S,F,F,C,C,92.10,92.10
03/01/2014,18:00,[17:45-18:00[,S,F,F,C,C,92.10,92.10
03/01/2014,18:15,[18:00-18:15[,S,F,F,P,C,96.30,96.30
03/01/2014,18:30,[18:15-18:30[,S,F,F,P,C,96.30,96.30
03/01/2014,18:45,[18:30-18:45[,S,F,F,P,P,96.30,96.30
03/01/2014,19:00,[18:45-19:00[,S,F,F,P,P,96.30,96.30
03/01/2014,19:15,[19:00-19:15[,S,F,F,P,P,94.90,94.90
03/01/2014,19:30,[19:15-19:30[,S,F,F,P,P,94.90,94.90
03/01/2014,19:45,[19:30-19:45[,S,F,F,P,P,94.90,94.90
03/01/2014,20:00,[19:45-20:00[,S,F,F,P,P,94.90,94.90
03/01/2014,20:15,[20:00-20:15[,S,F,F,P,P,94.60,94.60
03/01/2014,20:30,[20:15-20:30[,S,F,F,P,P,94.60,94.60
03/01/2014,20:45,[20:30-20:45[,S,F,F,C,P,94.60,94.60
03/01/2014,21:00,[20:45-21:00[,S,F,F,C,P,94.60,94.60
03/01/2014,21:15,[21:00-21:15[,S,F,F,C,C,45.10,58.01
03/01/2014,21:30,[21:15-21:30[,S,F,F,C,C,45.10,58.01
03/01/2014,21:45,[21:30-21:45[,S,F,F,C,C,45.10,58.01
03/01/2014,22:00,[21:45-22:00[,S,F,F,C,C,45.10,58.01
03/01/2014,22:15,[22:00-22:15[,S,V,F,V,C,39.12,48.86
03/01/2014,22:30,[22:15-22:30[,S,V,F,V,C,39.12,48.86
03/01/2014,22:45,[22:30-22:45[,S,V,F,V,C,39.12,48.86
03/01/2014,23:00,[22:45-23:00[,S,V,F,V,C,39.12,48.86
03/01/2014,23:15,[23:00-23:15[,S,V,F,V,C,14.10,21.50
03/01/2014,23:30,[23:15-23:30[,S,V,F,V,C,14.10,21.50
03/01/2014,23:45,[23:30-23:45[,S,V,F,V,C,14.10,21.50
03/01/2014,23:59,[23:45-00:00[,S,V,F,V,C,14.10,21.50
04/01/2014,00:15,[00:00-00:15[,S,V,V,V,V,8.50,8.50
04/01/2014,00:30,[00:15-00:30[,S,V,V,V,V,8.50,8.50
04/01/2014,00:45,[00:30-00:45[,S,V,V,V,V,8.50,8.50
04/01/2014,01:00,[00:45-01:00[,S,V,V,V,V,8.50,8.50
04/01/2014,01:15,[01:00-01:15[,S,V,V,V,V,2.50,2.50
04/01/2014,01:30,[01:15-01:30[,S,V,V,V,V,2.50,2.50
04/01/2014,01:45,[01:30-01:45[,S,V,V,V,V,2.50,2.50
04/01/2014,02:00,[01:45-02:00[,S,V,V,V,V,2.50,2.50
04/01/2014,02:15,[02:00-02:15[,S,V,V,V,V,0.00,0.00
04/01/2014,02:30,[02:15-02:30[,S,V,V,V,V,0.00,0.00
04/01/2014,02:45,[02:30-02:45[,S,V,V,V,V,0.00,0.00
04/01/2014,03:00,[02:45-03:00[,S,V,V,V,V,0.00,0.00
04/01/2014,03:15,[03:00-03:15[,S,V,V,V,V,0.00,0.00
04/01/2014,03:30,[03:15-03:30[,S,V,V,V,V,0.00,0.00
04/01/2014,03:45,[03:30-03:45[,S,V,V,V,V,0.00,0.00
04/01/2014,04:00,[03:45-04:00[,S,V,V,V,V,0.00,0.00
04/01/2014,04:15,[04:00-04:15[,S,V,V,V,V,0.00,0.00
04/01/2014,04:30,[04:15-04:30[,S,V,V,V,V,0.00,0.00
04/01/2014,04:45,[04:30-04:45[,S,V,V,V,V,0.00,0.00
04/01/2014,05:00,[04:45-05:00[,S,V,V,V,V,0.00,0.00
04/01/2014,05:15,[05:00-05:15[,S,V,V,V,V,0.00,0.00
04/01/2014,05:30,[05:15-05:30[,S,V,V,V,V,0.00,0.00
04/01/2014,05:45,[05:30-05:45[,S,V,V,V,V,0.00,0.00
04/01/2014,06:00,[05:45-06:00[,S,V,V,V,V,0.00,0.00
04/01/2014,06:15,[06:00-06:15[,S,V,V,V,V,0.00,0.00
04/01/2014,06:30,[06:15-06:30[,S,V,V,V,V,0.00,0.00
04/01/2014,06:45,[06:30-06:45[,S,V,V,V,V,0.00,0.00
04/01/2014,07:00,[06:45-07:00[,S,V,V,V,V,0.00,0.00
04/01/2014,07:15,[07:00-07:15[,S,V,V,V,V,0.00,0.00
04/01/2014,07:30,[07:15-07:30[,S,V,V,V,V,0.00,0.00
04/01/2014,07:45,[07:30-07:45[,S,V,V,V,V,0.00,0.00
04/01/2014,08:00,[07:45-08:00[,S,V,V,V,V,0.00,0.00
04/01/2014,08:15,[08:00-08:15[,S,F,V,C,V,0.00,0.00
04/01/2014,08:30,[08:15-08:30[,S,F,V,C,V,0.00,0.00
04/01/2014,08:45,[08:30-08:45[,S,F,V,C,V,0.00,0.00
04/01/2014,09:00,[08:45-09:00[,S,F,V,C,V,0.00,0.00
04/01/2014,09:15,[09:00-09:15[,S,F,V,P,V,0.00,0.00
04/01/2014,09:30,[09:15-09:30[,S,F,V,P,V,0.00,0.00
04/01/2014,09:45,[09:30-09:45[,S,F,F,P,C,0.00,0.00
04/01/2014,10:00,[09:45-10:00[,S,F,F,P,C,0.00,0.00
04/01/2014,10:15,[10:00-10:15[,S,F,F,P,C,0.00,0.00
04/01/2014,10:30,[10:15-10:30[,S,F,F,P,C,0.00,0.00
04/01/2014,10:45,[10:30-10:45[,S,F,F,C,C,0.00,0.00
04/01/2014,11:00,[10:45-11:00[,S,F,F,C,C,0.00,0.00
04/01/2014,11:15,[11:00-11:15[,S,F,F,C,C,0.00,0.00
04/01/2014,11:30,[11:15-11:30[,S,F,F,C,C,0.00,0.00
04/01/2014,11:45,[11:30-11:45[,S,F,F,C,C,0.00,0.00
04/01/2014,12:00,[11:45-12:00[,S,F,F,C,C,0.00,0.00
04/01/2014,12:15,[12:00-12:15[,S,F,F,C,C,0.00,0.00
04/01/2014,12:30,[12:15-12:30[,S,F,F,C,C,0.00,0.00
04/01/2014,12:45,[12:30-12:45[,S,F,F,C,C,0.00,0.00
04/01/2014,13:00,[12:45-13:00[,S,F,F,C,C,0.00,0.00
04/01/2014,13:15,[13:00-13:15[,S,F,V,C,V,0.00,0.00
04/01/2014,13:30,[13:15-13:30[,S,F,V,C,V,0.00,0.00
04/01/2014,13:45,[13:30-13:45[,S,F,V,C,V,0.00,0.00
04/01/2014,14:00,[13:45-14:00[,S,F,V,C,V,0.00,0.00
04/01/2014,14:15,[14:00-14:15[,S,F,V,C,V,0.00,0.00
04/01/2014,14:30,[14:15-14:30[,S,F,V,C,V,0.00,0.00
04/01/2014,14:45,[14:30-14:45[,S,F,V,C,V,0.00,0.00
04/01/2014,15:00,[14:45-15:00[,S,F,V,C,V,0.00,0.00
04/01/2014,15:15,[15:00-15:15[,S,F,V,C,V,0.00,0.00
04/01/2014,15:30,[15:15-15:30[,S,F,V,C,V,0.00,0.00
04/01/2014,15:45,[15:30-15:45[,S,F,V,C,V,0.00,0.00
04/01/2014,16:00,[15:45-16:00[,S,F,V,C,V,0.00,0.00
04/01/2014,16:15,[16:00-16:15[,S,F,V,C,V,0.00,0.00
04/01/2014,16:30,[16:15-16:30[,S,F,V,C,V,0.00,0.00
04/01/2014,16:45,[16:30-16:45[,S,F,V,C,V,0.00,0.00
04/01/2014,17:00,[16:45-17:00[,S,F,V,C,V,0.00,0.00
04/01/2014,17:15,[17:00-17:15[,S,F,V,C,V,10.00,10.00
